dbo.StokKartlari_YM_Yedek;barkod;nvarchar(100);NULL;;
dbo.StokKartlari_YM_Yedek;aktif;bit;NULL;;
dbo.StokKartlari_YM_Yedek;meta_kaynak;bit;NULL;;
dbo.StokKartlari_YM_Yedek;olusturma_tarihi;datetime;NULL;;
dbo.StokKartlari_YM_Yedek;guncelleme_tarihi;datetime;NULL;;
dbo.StokKartlari_YM_Yedek;aski_miktar;int;NULL;;
dbo.StokKartlari_YM_Yedek;bara_miktar;int;NULL;;
dbo.StokKartlari_YM_Yedek;hat_adi;nvarchar(200);NULL;;
dbo.StokKartlari_YM_Yedek;aski_tipi;nvarchar(100);NULL;;
dbo.StokKartlari_YM_Yedek;pitch;decimal(10,2);NULL;;
dbo.StokKartlari_YM_Yedek;yonlendirme;nvarchar(400);NULL;;
dbo.StokKartlari_YM_Yedek;ozel_talimat;nvarchar(MAX);NULL;;
dbo.StokKartlari_YM_Yedek;maskeleme;nvarchar(400);NULL;;
dbo.StokKartlari_YM_Yedek;ambalaj_tipi;nvarchar(100);NULL;;
dbo.StokKartlari_YM_Yedek;kutu_ici_adet;int;NULL;;
dbo.StokKartlari_YM_Yedek;palet_kutu_adet;int;NULL;;
dbo.StokKartlari_YM_Yedek;paketleme_notu;nvarchar(MAX);NULL;;
dbo.StokKartlari_YM_Yedek;tuz_testi;bit;NULL;;
dbo.StokKartlari_YM_Yedek;lot_zorunlu;bit;NULL;;
dbo.StokKartlari_YM_Yedek;kabul_kriteri;nvarchar(MAX);NULL;;
dbo.StokKartlari_YM_Yedek;kontrol_suresi_dk;int;NULL;;
dbo.StokKartlari_YM_Yedek;numune_orani;decimal(5,2);NULL;;
dbo.StokKartlari_YM_Yedek;olcum_noktasi;int;NULL;;
dbo.StokKartlari_YM_Yedek;rota_id;bigint;NULL;;
ik.departmanlar;id;bigint;NOT NULL;IDENTITY;PK
ik.departmanlar;uuid;uniqueidentifier;NOT NULL;;
ik.departmanlar;kod;nvarchar(40);NOT NULL;;
ik.departmanlar;ad;nvarchar(200);NOT NULL;;
ik.departmanlar;ust_departman_id;bigint;NULL;;
ik.departmanlar;yonetici_id;bigint;NULL;;
ik.departmanlar;aktif_mi;bit;NOT NULL;;
ik.departmanlar;olusturma_tarihi;datetime2;NOT NULL;;
ik.departmanlar;guncelleme_tarihi;datetime2;NOT NULL;;
ik.departmanlar;olusturan_id;bigint;NULL;;
ik.departmanlar;guncelleyen_id;bigint;NULL;;
ik.egitim_kayitlari;id;bigint;NOT NULL;IDENTITY;PK
ik.egitim_kayitlari;uuid;uniqueidentifier;NOT NULL;;
ik.egitim_kayitlari;egitim_id;bigint;NOT NULL;;
ik.egitim_kayitlari;personel_id;bigint;NOT NULL;;
ik.egitim_kayitlari;egitim_tarihi;date;NOT NULL;;
ik.egitim_kayitlari;egitmen;nvarchar(200);NULL;;
ik.egitim_kayitlari;sure_saat;decimal(5,2);NULL;;
ik.egitim_kayitlari;sonuc;nvarchar(40);NULL;;
ik.egitim_kayitlari;puan;decimal(5,2);NULL;;
ik.egitim_kayitlari;sonraki_egitim_tarihi;date;NULL;;
ik.egitim_kayitlari;belge_yolu;nvarchar(1000);NULL;;
ik.egitim_kayitlari;notlar;nvarchar(1000);NULL;;
ik.egitim_kayitlari;olusturma_tarihi;datetime2;NOT NULL;;
ik.egitim_kayitlari;olusturan_id;bigint;NULL;;
ik.egitimler;id;bigint;NOT NULL;IDENTITY;PK
ik.egitimler;uuid;uniqueidentifier;NOT NULL;;
ik.egitimler;egitim_kodu;nvarchar(60);NOT NULL;;
ik.egitimler;egitim_adi;nvarchar(400);NOT NULL;;
ik.egitimler;kategori;nvarchar(100);NULL;;
ik.egitimler;sure_saat;decimal(5,2);NULL;;
ik.egitimler;periyot_ay;int;NULL;;
ik.egitimler;zorunlu_mu;bit;NULL;;
ik.egitimler;aciklama;nvarchar(MAX);NULL;;
ik.egitimler;aktif_mi;bit;NOT NULL;;
ik.izin_haklari;id;bigint;NOT NULL;IDENTITY;PK
ik.izin_haklari;personel_id;bigint;NOT NULL;;
ik.izin_haklari;yil;int;NOT NULL;;
ik.izin_haklari;izin_turu_id;bigint;NOT NULL;;
ik.izin_haklari;toplam_hak;decimal(5,1);NULL;;
ik.izin_haklari;kullanilan;decimal(5,1);NULL;;
ik.izin_haklari;kalan;decimal(5,1);NULL;;
ik.izin_haklari;devir;decimal(5,1);NULL;;
ik.izin_haklari;olusturma_tarihi;datetime2;NOT NULL;;
ik.izin_haklari;guncelleme_tarihi;datetime2;NOT NULL;;
ik.izin_talepleri;id;bigint;NOT NULL;IDENTITY;PK
ik.izin_talepleri;uuid;uniqueidentifier;NOT NULL;;
ik.izin_talepleri;personel_id;bigint;NOT NULL;;
ik.izin_talepleri;izin_turu_id;bigint;NOT NULL;;
ik.izin_talepleri;baslangic_tarihi;date;NOT NULL;;
ik.izin_talepleri;bitis_tarihi;date;NOT NULL;;
ik.izin_talepleri;gun_sayisi;int;NOT NULL;;
ik.izin_talepleri;aciklama;nvarchar(1000);NULL;;
ik.izin_talepleri;durum;nvarchar(40);NULL;;
ik.izin_talepleri;onaylayan_id;bigint;NULL;;
ik.izin_talepleri;onay_tarihi;datetime2;NULL;;
ik.izin_talepleri;red_nedeni;nvarchar(1000);NULL;;
ik.izin_talepleri;olusturma_tarihi;datetime2;NOT NULL;;
ik.izin_turleri;id;bigint;NOT NULL;IDENTITY;PK
ik.izin_turleri;uuid;uniqueidentifier;NOT NULL;;
ik.izin_turleri;kod;nvarchar(40);NOT NULL;;
ik.izin_turleri;ad;nvarchar(200);NOT NULL;;
ik.izin_turleri;ucretli_mi;bit;NULL;;
ik.izin_turleri;max_gun;int;NULL;;
ik.izin_turleri;aciklama;nvarchar(1000);NULL;;
ik.izin_turleri;aktif_mi;bit;NOT NULL;;
ik.izin_turleri;yillik_hak_gun;int;NULL;;
ik.izin_turleri;renk_kodu;nvarchar(40);NULL;;
ik.pdks_cihazlari;id;bigint;NOT NULL;IDENTITY;PK
ik.pdks_cihazlari;uuid;uniqueidentifier;NOT NULL;;
ik.pdks_cihazlari;cihaz_kodu;nvarchar(40);NOT NULL;;
ik.pdks_cihazlari;cihaz_adi;nvarchar(200);NOT NULL;;
ik.pdks_cihazlari;ip_adresi;nvarchar(100);NULL;;
ik.pdks_cihazlari;port;nvarchar(20);NULL;;
ik.pdks_cihazlari;lokasyon;nvarchar(200);NULL;;
ik.pdks_cihazlari;cihaz_tipi;nvarchar(100);NULL;;
ik.pdks_cihazlari;son_baglanti;datetime2;NULL;;
ik.pdks_cihazlari;aktif_mi;bit;NOT NULL;;
ik.pdks_cihazlari;olusturma_tarihi;datetime2;NOT NULL;;
ik.pdks_cihazlari;guncelleme_tarihi;datetime2;NOT NULL;;
ik.pdks_hareketler;id;bigint;NOT NULL;IDENTITY;PK
ik.pdks_hareketler;cihaz_id;bigint;NULL;;
ik.pdks_hareketler;personel_id;bigint;NULL;;
ik.pdks_hareketler;kart_no;nvarchar(100);NULL;;
ik.pdks_hareketler;hareket_zamani;datetime2;NOT NULL;;
ik.pdks_hareketler;hareket_tipi;nvarchar(40);NULL;;
ik.pdks_hareketler;islendi_mi;bit;NULL;;
ik.pdks_hareketler;olusturma_tarihi;datetime2;NOT NULL;;
ik.personel_yetkinlikler;id;bigint;NOT NULL;IDENTITY;PK
ik.personel_yetkinlikler;personel_id;bigint;NOT NULL;;
ik.personel_yetkinlikler;yetkinlik_id;bigint;NOT NULL;;
ik.personel_yetkinlikler;seviye;int;NULL;;
ik.personel_yetkinlikler;kazanim_tarihi;date;NULL;;
ik.personel_yetkinlikler;gecerlilik_tarihi;date;NULL;;
ik.personel_yetkinlikler;belge_yolu;nvarchar(1000);NULL;;
ik.personel_yetkinlikler;hedef_seviye;int;NULL;;
ik.personeller;id;bigint;NOT NULL;IDENTITY;PK
ik.personeller;uuid;uniqueidentifier;NOT NULL;;
ik.personeller;sicil_no;nvarchar(40);NOT NULL;;
ik.personeller;ad;nvarchar(100);NOT NULL;;
ik.personeller;soyad;nvarchar(100);NOT NULL;;
ik.personeller;tc_kimlik_no;nvarchar(22);NULL;;
ik.personeller;dogum_tarihi;date;NULL;;
ik.personeller;cinsiyet;nvarchar(20);NULL;;
ik.personeller;telefon;nvarchar(40);NULL;;
ik.personeller;email;nvarchar(200);NULL;;
ik.personeller;adres;nvarchar(1000);NULL;;
ik.personeller;departman_id;bigint;NOT NULL;;
ik.personeller;pozisyon_id;bigint;NOT NULL;;
ik.personeller;yonetici_id;bigint;NULL;;
ik.personeller;ise_giris_tarihi;date;NOT NULL;;
ik.personeller;isten_cikis_tarihi;date;NULL;;
ik.personeller;calisma_durumu;nvarchar(40);NOT NULL;;
ik.personeller;fotograf_yolu;nvarchar(1000);NULL;;
ik.personeller;aktif_mi;bit;NOT NULL;;
ik.personeller;olusturma_tarihi;datetime2;NOT NULL;;
ik.personeller;guncelleme_tarihi;datetime2;NOT NULL;;
ik.personeller;olusturan_id;bigint;NULL;;
ik.personeller;guncelleyen_id;bigint;NULL;;
ik.personeller;silindi_mi;bit;NOT NULL;;
ik.personeller;silinme_tarihi;datetime2;NULL;;
ik.personeller;silen_id;bigint;NULL;;
ik.personeller;kart_no;nvarchar(100);NULL;;
ik.personeller;gunluk_durum;int;NULL;;
ik.personeller;son_giris;datetime2;NULL;;
ik.personeller;son_cikis;datetime2;NULL;;
ik.personeller;varsayilan_vardiya_id;bigint;NULL;;
ik.personeller;kart_id;varchar(50);NULL;;
ik.pozisyonlar;id;bigint;NOT NULL;IDENTITY;PK
ik.pozisyonlar;uuid;uniqueidentifier;NOT NULL;;
ik.pozisyonlar;kod;nvarchar(40);NOT NULL;;
ik.pozisyonlar;ad;nvarchar(200);NOT NULL;;
ik.pozisyonlar;departman_id;bigint;NOT NULL;;
ik.pozisyonlar;aktif_mi;bit;NOT NULL;;
ik.puantaj;id;bigint;NOT NULL;IDENTITY;PK
ik.puantaj;uuid;uniqueidentifier;NOT NULL;;
ik.puantaj;personel_id;bigint;NOT NULL;;
ik.puantaj;tarih;date;NOT NULL;;
ik.puantaj;vardiya_id;bigint;NULL;;
ik.puantaj;giris_saati;time;NULL;;
ik.puantaj;cikis_saati;time;NULL;;
ik.puantaj;mesai_baslangic;time;NULL;;
ik.puantaj;mesai_bitis;time;NULL;;
ik.puantaj;normal_saat;decimal(5,2);NULL;;
ik.puantaj;mesai_saat;decimal(5,2);NULL;;
ik.puantaj;durum;nvarchar(40);NOT NULL;;
ik.puantaj;izin_turu_id;bigint;NULL;;
ik.puantaj;aciklama;nvarchar(1000);NULL;;
ik.puantaj;onay_durumu;nvarchar(40);NULL;;
ik.puantaj;onaylayan_id;bigint;NULL;;
ik.puantaj;onay_tarihi;datetime2;NULL;;
ik.puantaj;olusturma_tarihi;datetime2;NOT NULL;;
ik.puantaj;guncelleme_tarihi;datetime2;NOT NULL;;
ik.puantaj;olusturan_id;bigint;NULL;;
ik.puantaj;guncelleyen_id;bigint;NULL;;
ik.vardiya_planlama;id;bigint;NOT NULL;IDENTITY;PK
ik.vardiya_planlama;personel_id;bigint;NOT NULL;;
ik.vardiya_planlama;tarih;date;NOT NULL;;
ik.vardiya_planlama;vardiya_id;bigint;NOT NULL;;
ik.vardiya_planlama;olusturma_tarihi;datetime2;NOT NULL;;
ik.vardiya_planlama;olusturan_id;bigint;NULL;;
ik.yetkinlikler;id;bigint;NOT NULL;IDENTITY;PK
ik.yetkinlikler;uuid;uniqueidentifier;NOT NULL;;
ik.yetkinlikler;kod;nvarchar(40);NOT NULL;;
ik.yetkinlikler;ad;nvarchar(200);NOT NULL;;
ik.yetkinlikler;kategori;nvarchar(100);NULL;;
ik.yetkinlikler;aciklama;nvarchar(1000);NULL;;
ik.yetkinlikler;aktif_mi;bit;NOT NULL;;
ik.zimmet_turleri;id;bigint;NOT NULL;IDENTITY;PK
ik.zimmet_turleri;uuid;uniqueidentifier;NOT NULL;;
ik.zimmet_turleri;kod;nvarchar(40);NOT NULL;;
ik.zimmet_turleri;ad;nvarchar(200);NOT NULL;;
ik.zimmet_turleri;kategori;nvarchar(100);NULL;;
ik.zimmet_turleri;birim;nvarchar(40);NULL;;
ik.zimmet_turleri;periyot_gun;int;NULL;;
ik.zimmet_turleri;stok_takibi;bit;NULL;;
ik.zimmet_turleri;mevcut_stok;int;NULL;;
ik.zimmet_turleri;min_stok;int;NULL;;
ik.zimmet_turleri;aciklama;nvarchar(1000);NULL;;
ik.zimmet_turleri;aktif_mi;bit;NOT NULL;;
ik.zimmet_turleri;olusturma_tarihi;datetime2;NOT NULL;;
ik.zimmetler;id;bigint;NOT NULL;IDENTITY;PK
ik.zimmetler;uuid;uniqueidentifier;NOT NULL;;
ik.zimmetler;zimmet_no;nvarchar(40);NOT NULL;;
ik.zimmetler;personel_id;bigint;NOT NULL;;
ik.zimmetler;zimmet_turu_id;bigint;NOT NULL;;
ik.zimmetler;teslim_tarihi;date;NOT NULL;;
ik.zimmetler;iade_tarihi;date;NULL;;
ik.zimmetler;miktar;int;NULL;;
ik.zimmetler;beden;nvarchar(40);NULL;;
ik.zimmetler;seri_no;nvarchar(100);NULL;;
ik.zimmetler;durum;nvarchar(40);NULL;;
ik.zimmetler;sonraki_yenileme;date;NULL;;
ik.zimmetler;belge_yolu;nvarchar(1000);NULL;;
ik.zimmetler;aciklama;nvarchar(1000);NULL;;
ik.zimmetler;teslim_eden_id;bigint;NULL;;
ik.zimmetler;iade_alan_id;bigint;NULL;;
ik.zimmetler;olusturma_tarihi;datetime2;NOT NULL;;
ik.zimmetler;guncelleme_tarihi;datetime2;NOT NULL;;
kalite.final_kontrol;id;bigint;NOT NULL;IDENTITY;PK
kalite.final_kontrol;uuid;uniqueidentifier;NOT NULL;;
kalite.final_kontrol;is_emri_id;bigint;NOT NULL;;
kalite.final_kontrol;lot_no;nvarchar(200);NULL;;
kalite.final_kontrol;kontrol_miktar;decimal(18,4);NOT NULL;;
kalite.final_kontrol;saglam_adet;decimal(18,4);NULL;;
kalite.final_kontrol;hatali_adet;decimal(18,4);NULL;;
kalite.final_kontrol;kontrol_eden_id;bigint;NULL;;
kalite.final_kontrol;kontrol_tarihi;datetime2;NULL;;
kalite.final_kontrol;sonuc;nvarchar(80);NULL;;
kalite.final_kontrol;aciklama;nvarchar(2000);NULL;;
kalite.final_kontrol;olusturma_tarihi;datetime2;NULL;;
kalite.final_kontrol;guncelleme_tarihi;datetime2;NULL;;
kalite.final_kontrol_hatalar;id;bigint;NOT NULL;IDENTITY;PK
kalite.final_kontrol_hatalar;final_kontrol_id;bigint;NOT NULL;;
kalite.final_kontrol_hatalar;hata_turu_id;bigint;NOT NULL;;
kalite.final_kontrol_hatalar;adet;int;NULL;;
kalite.final_kontrol_hatalar;aciklama;nvarchar(1000);NULL;;
kalite.fmea;id;bigint;NOT NULL;IDENTITY;PK
kalite.fmea;uuid;uniqueidentifier;NOT NULL;;
kalite.fmea;fmea_no;nvarchar(60);NOT NULL;;
kalite.fmea;fmea_tipi;nvarchar(40);NOT NULL;;
kalite.fmea;revizyon;int;NULL;;
kalite.fmea;urun_id;bigint;NULL;;
kalite.fmea;proses_id;bigint;NULL;;
kalite.fmea;kaplama_turu_id;bigint;NULL;;
kalite.fmea;cari_id;bigint;NULL;;
kalite.fmea;kontrol_plani_id;bigint;NULL;;
kalite.fmea;baslik;nvarchar(400);NOT NULL;;
kalite.fmea;aciklama;nvarchar(MAX);NULL;;
kalite.fmea;olusturma_tarihi;datetime2;NOT NULL;;
kalite.fmea;revizyon_tarihi;datetime2;NULL;;
kalite.fmea;gecerlilik_tarihi;date;NULL;;
kalite.fmea;hazirlayan_id;bigint;NULL;;
kalite.fmea;onaylayan_id;bigint;NULL;;
kalite.fmea;durum;nvarchar(40);NULL;;
kalite.fmea;aktif_mi;bit;NOT NULL;;
kalite.fmea;guncelleme_tarihi;datetime2;NOT NULL;;
kalite.fmea;olusturan_id;bigint;NULL;;
kalite.fmea;guncelleyen_id;bigint;NULL;;
kalite.fmea_ekip;id;bigint;NOT NULL;IDENTITY;PK
kalite.fmea_ekip;fmea_id;bigint;NOT NULL;;
kalite.fmea_ekip;personel_id;bigint;NOT NULL;;
kalite.fmea_ekip;rol;nvarchar(100);NULL;;
kalite.fmea_ekip;olusturma_tarihi;datetime2;NOT NULL;;
kalite.fmea_satirlar;id;bigint;NOT NULL;IDENTITY;PK
kalite.fmea_satirlar;uuid;uniqueidentifier;NOT NULL;;
kalite.fmea_satirlar;fmea_id;bigint;NOT NULL;;
kalite.fmea_satirlar;sira_no;int;NOT NULL;;
kalite.fmea_satirlar;proses_adimi;nvarchar(400);NOT NULL;;
kalite.fmea_satirlar;fonksiyon;nvarchar(400);NULL;;
kalite.fmea_satirlar;potansiyel_hata_modu;nvarchar(1000);NOT NULL;;
kalite.fmea_satirlar;potansiyel_hata_etkisi;nvarchar(1000);NULL;;
kalite.fmea_satirlar;potansiyel_hata_nedeni;nvarchar(1000);NULL;;
kalite.fmea_satirlar;siddet;int;NOT NULL;;
kalite.fmea_satirlar;olasilik;int;NOT NULL;;
kalite.fmea_satirlar;tespit;int;NOT NULL;;
kalite.fmea_satirlar;rpn;int;NULL;;
kalite.fmea_satirlar;mevcut_onleme_kontrolu;nvarchar(1000);NULL;;
kalite.fmea_satirlar;mevcut_tespit_kontrolu;nvarchar(1000);NULL;;
kalite.fmea_satirlar;onerilen_aksiyon;nvarchar(1000);NULL;;
kalite.fmea_satirlar;aksiyon_sorumlu_id;bigint;NULL;;
kalite.fmea_satirlar;aksiyon_hedef_tarih;date;NULL;;
kalite.fmea_satirlar;aksiyon_tamamlanma_tarihi;date;NULL;;
kalite.fmea_satirlar;yeni_siddet;int;NULL;;
kalite.fmea_satirlar;yeni_olasilik;int;NULL;;
kalite.fmea_satirlar;yeni_tespit;int;NULL;;
kalite.fmea_satirlar;yeni_rpn;int;NULL;;
kalite.fmea_satirlar;ozel_karakteristik;bit;NULL;;
kalite.fmea_satirlar;sinif;nvarchar(20);NULL;;
kalite.fmea_satirlar;aktif_mi;bit;NOT NULL;;
kalite.fmea_satirlar;olusturma_tarihi;datetime2;NOT NULL;;
kalite.kalibrasyon_kayitlari;id;bigint;NOT NULL;IDENTITY;PK
kalite.kalibrasyon_kayitlari;uuid;uniqueidentifier;NOT NULL;;
kalite.kalibrasyon_kayitlari;cihaz_id;bigint;NOT NULL;;
kalite.kalibrasyon_kayitlari;kalibrasyon_tarihi;date;NOT NULL;;
kalite.kalibrasyon_kayitlari;gecerlilik_tarihi;date;NOT NULL;;
kalite.kalibrasyon_kayitlari;yapan_firma;nvarchar(200);NOT NULL;;
kalite.kalibrasyon_kayitlari;sertifika_no;nvarchar(100);NULL;;
kalite.kalibrasyon_kayitlari;sertifika_yolu;nvarchar(1000);NULL;;
kalite.kalibrasyon_kayitlari;sonuc;nvarchar(40);NOT NULL;;
kalite.kalibrasyon_kayitlari;maliyet;decimal(18,2);NULL;;
kalite.kalibrasyon_kayitlari;notlar;nvarchar(1000);NULL;;
kalite.kalibrasyon_kayitlari;olusturma_tarihi;datetime2;NOT NULL;;
kalite.kalibrasyon_kayitlari;olusturan_id;bigint;NULL;;
kalite.kalibrasyon_planlari;id;bigint;NOT NULL;IDENTITY;PK
kalite.kalibrasyon_planlari;uuid;uniqueidentifier;NOT NULL;;
kalite.kalibrasyon_planlari;cihaz_id;bigint;NOT NULL;;
kalite.kalibrasyon_planlari;kalibrasyon_periyodu_ay;int;NOT NULL;;
kalite.kalibrasyon_planlari;son_kalibrasyon_tarihi;date;NULL;;
kalite.kalibrasyon_planlari;sonraki_kalibrasyon_tarihi;date;NOT NULL;;
kalite.kalibrasyon_planlari;kalibrasyon_firma;nvarchar(200);NULL;;
kalite.kalibrasyon_planlari;notlar;nvarchar(1000);NULL;;
kalite.kalibrasyon_planlari;aktif_mi;bit;NOT NULL;;
kalite.kontrol_is_emirleri;id;int;NOT NULL;IDENTITY;PK
kalite.kontrol_is_emirleri;is_emri_id;int;NOT NULL;;
kalite.kontrol_is_emirleri;personel_id;uniqueidentifier;NULL;;
kalite.kontrol_is_emirleri;atama_tarihi;datetime;NULL;;
kalite.kontrol_is_emirleri;baslama_tarihi;datetime;NULL;;
kalite.kontrol_is_emirleri;bitis_tarihi;datetime;NULL;;
kalite.kontrol_is_emirleri;durum;nvarchar(40);NULL;;
kalite.kontrol_is_emirleri;sonuc;nvarchar(40);NULL;;
kalite.kontrol_is_emirleri;red_nedeni;nvarchar(1000);NULL;;
kalite.kontrol_is_emirleri;notlar;nvarchar(2000);NULL;;
kalite.kontrol_is_emirleri;olusturma_tarihi;datetime;NULL;;
kalite.kontrol_is_emirleri;tahmini_sure_dk;int;NULL;;
kalite.kontrol_is_emirleri;gercek_sure_dk;int;NULL;;
kalite.kontrol_is_emirleri;kontrol_miktar;int;NULL;;
kalite.kontrol_is_emirleri;saglam_miktar;int;NULL;;
kalite.kontrol_is_emirleri;hatali_miktar;int;NULL;;
kalite.kontrol_plan_satirlar;id;bigint;NOT NULL;IDENTITY;PK
kalite.kontrol_plan_satirlar;uuid;uniqueidentifier;NOT NULL;;
kalite.kontrol_plan_satirlar;plan_id;bigint;NOT NULL;;
kalite.kontrol_plan_satirlar;sira_no;int;NOT NULL;;
kalite.kontrol_plan_satirlar;operasyon;nvarchar(200);NOT NULL;;
kalite.kontrol_plan_satirlar;kontrol_ozelligi;nvarchar(400);NOT NULL;;
kalite.kontrol_plan_satirlar;spesifikasyon;nvarchar(400);NULL;;
kalite.kontrol_plan_satirlar;min_deger;decimal(18,4);NULL;;
kalite.kontrol_plan_satirlar;max_deger;decimal(18,4);NULL;;
kalite.kontrol_plan_satirlar;olcum_metodu;nvarchar(200);NULL;;
kalite.kontrol_plan_satirlar;olcum_cihazi;nvarchar(200);NULL;;
kalite.kontrol_plan_satirlar;numune_boyutu;nvarchar(100);NULL;;
kalite.kontrol_plan_satirlar;frekans;nvarchar(100);NULL;;
kalite.kontrol_plan_satirlar;reaksiyon_plani;nvarchar(1000);NULL;;
kalite.kontrol_plan_satirlar;kayit_formu;nvarchar(200);NULL;;
kalite.kontrol_plan_satirlar;kritik_mi;bit;NULL;;
kalite.kontrol_plan_satirlar;spc_uygulanacak_mi;bit;NULL;;
kalite.kontrol_plan_satirlar;aktif_mi;bit;NOT NULL;;
kalite.kontrol_planlari;id;bigint;NOT NULL;IDENTITY;PK
kalite.kontrol_planlari;uuid;uniqueidentifier;NOT NULL;;
kalite.kontrol_planlari;plan_no;nvarchar(60);NOT NULL;;
kalite.kontrol_planlari;revizyon;int;NULL;;
kalite.kontrol_planlari;urun_id;bigint;NULL;;
kalite.kontrol_planlari;kaplama_turu_id;bigint;NULL;;
kalite.kontrol_planlari;cari_id;bigint;NULL;;
kalite.kontrol_planlari;gecerlilik_baslangic;date;NOT NULL;;
kalite.kontrol_planlari;gecerlilik_bitis;date;NULL;;
kalite.kontrol_planlari;hazirlayan_id;bigint;NULL;;
kalite.kontrol_planlari;onaylayan_id;bigint;NULL;;
kalite.kontrol_planlari;durum;nvarchar(40);NULL;;
kalite.kontrol_planlari;notlar;nvarchar(MAX);NULL;;
kalite.kontrol_planlari;olusturma_tarihi;datetime2;NOT NULL;;
kalite.kontrol_planlari;guncelleme_tarihi;datetime2;NOT NULL;;
kalite.kontrol_planlari;olusturan_id;bigint;NULL;;
kalite.kontrol_planlari;guncelleyen_id;bigint;NULL;;
kalite.muayene_detaylar;id;bigint;NOT NULL;IDENTITY;PK
kalite.muayene_detaylar;uuid;uniqueidentifier;NOT NULL;;
kalite.muayene_detaylar;muayene_id;bigint;NOT NULL;;
kalite.muayene_detaylar;kontrol_plan_satir_id;bigint;NULL;;
kalite.muayene_detaylar;kontrol_ozelligi;nvarchar(400);NOT NULL;;
kalite.muayene_detaylar;olcum_degeri;decimal(18,4);NULL;;
kalite.muayene_detaylar;olcum_degeri_metin;nvarchar(400);NULL;;
kalite.muayene_detaylar;min_deger;decimal(18,4);NULL;;
kalite.muayene_detaylar;max_deger;decimal(18,4);NULL;;
kalite.muayene_detaylar;sonuc;nvarchar(40);NOT NULL;;
kalite.muayene_detaylar;hata_turu_id;bigint;NULL;;
kalite.muayene_detaylar;notlar;nvarchar(1000);NULL;;
kalite.muayeneler;id;bigint;NOT NULL;IDENTITY;PK
kalite.muayeneler;uuid;uniqueidentifier;NOT NULL;;
kalite.muayeneler;muayene_no;nvarchar(60);NOT NULL;;
kalite.muayeneler;muayene_tipi;nvarchar(60);NOT NULL;;
kalite.muayeneler;tarih;datetime2;NOT NULL;;
kalite.muayeneler;is_emri_id;bigint;NULL;;
kalite.muayeneler;urun_id;bigint;NOT NULL;;
kalite.muayeneler;lot_no;nvarchar(100);NULL;;
kalite.muayeneler;kontrol_plani_id;bigint;NULL;;
kalite.muayeneler;muayeneci_id;bigint;NOT NULL;;
kalite.muayeneler;numune_miktari;decimal(10,2);NULL;;
kalite.muayeneler;kontrol_miktari;decimal(10,2);NULL;;
kalite.muayeneler;kabul_miktari;decimal(10,2);NULL;;
kalite.muayeneler;red_miktari;decimal(10,2);NULL;;
kalite.muayeneler;sonuc;nvarchar(40);NOT NULL;;
kalite.muayeneler;notlar;nvarchar(MAX);NULL;;
kalite.muayeneler;olusturma_tarihi;datetime2;NOT NULL;;
kalite.muayeneler;guncelleme_tarihi;datetime2;NOT NULL;;
kalite.muayeneler;olusturan_id;bigint;NULL;;
kalite.olcum_cihazlari;id;bigint;NOT NULL;IDENTITY;PK
kalite.olcum_cihazlari;uuid;uniqueidentifier;NOT NULL;;
kalite.olcum_cihazlari;cihaz_kodu;nvarchar(60);NOT NULL;;
kalite.olcum_cihazlari;cihaz_adi;nvarchar(200);NOT NULL;;
kalite.olcum_cihazlari;marka;nvarchar(100);NULL;;
kalite.olcum_cihazlari;model;nvarchar(100);NULL;;
kalite.olcum_cihazlari;seri_no;nvarchar(100);NULL;;
kalite.olcum_cihazlari;olcum_araligi;nvarchar(200);NULL;;
kalite.olcum_cihazlari;cozunurluk;nvarchar(100);NULL;;
kalite.olcum_cihazlari;lokasyon;nvarchar(200);NULL;;
kalite.olcum_cihazlari;sorumlu_id;bigint;NULL;;
kalite.olcum_cihazlari;durum;nvarchar(40);NULL;;
kalite.olcum_cihazlari;aktif_mi;bit;NOT NULL;;
kalite.olcum_cihazlari;olusturma_tarihi;datetime2;NOT NULL;;
kalite.olcum_cihazlari;guncelleme_tarihi;datetime2;NOT NULL;;
kalite.olcum_cihazlari;olusturan_id;bigint;NULL;;
kalite.olcum_cihazlari;guncelleyen_id;bigint;NULL;;
kalite.proses_kontrol;id;bigint;NOT NULL;IDENTITY;PK
kalite.proses_kontrol;bara_takip_id;bigint;NULL;;
kalite.proses_kontrol;is_emri_id;bigint;NOT NULL;;
kalite.proses_kontrol;toplam_adet;int;NULL;;
kalite.proses_kontrol;saglam_adet;int;NULL;;
kalite.proses_kontrol;hatali_adet;int;NULL;;
kalite.proses_kontrol;kalinlik_olcum;decimal(10,2);NULL;;
kalite.proses_kontrol;kontrol_eden_id;bigint;NULL;;
kalite.proses_kontrol;kontrol_tarihi;datetime2;NULL;;
kalite.proses_kontrol;not_text;nvarchar(1000);NULL;;
kalite.proses_kontrol;durum;nvarchar(40);NULL;;
kalite.proses_kontrol;lot_no;nvarchar(100);NULL;;
kalite.proses_kontrol_hatalar;id;bigint;NOT NULL;IDENTITY;PK
kalite.proses_kontrol_hatalar;proses_kontrol_id;bigint;NOT NULL;;
kalite.proses_kontrol_hatalar;hata_turu_id;bigint;NOT NULL;;
kalite.proses_kontrol_hatalar;adet;int;NOT NULL;;
kalite.proses_kontrol_hatalar;aciklama;nvarchar(1000);NULL;;
kalite.spc_olcumler;id;bigint;NOT NULL;IDENTITY;PK
